LPP_PRS_IDE;LPP_RED_LIB;LPP_VAL_DTF;LPP_MAX_AGE;LPP_PRS_TYP;LPP_MED_IND;LPP_ARB_CHA;LPP_ARB_SC1;LPP_ARB_SC2;LPP_ARB_SC3;LPP_ARB_SC4;LPP_ARB_SC5;LPP_ARB_SC6;LPP_ARB_SC7;LPP_ARB_SC8;LPP_ARB_SC9;LPP_ARB_BAS;LPP_PRO_COD
1121711;SONDAGE PERMANENT,SONDE VESIC.STERILE BALLONNET,2 VOIES,PEDIATRIQUE,100%SILICONE;;0;A;N;1;1;4;1;7;2;0;0;0;0;11.000000;
1121740;NUT.ENTER,ADULTES,MEL.SEMI-ELEM.NORMOPROT.NORMORENERG.NESTLE, PEPTAMEN 500 ML;;0;A;N;1;1;5;2;2;3;0;0;0;0;3.000000;
1121898;NUTRITION ENTERALE, MEL POLY NORMOPROT. NORMOENERG., <UN AN, 500 ML;;0;A;O;1;1;5;2;3;1;0;0;0;0;3.000000;
1121941;NUT ENTER, ADULT ENF.+5ANS,MEL POLY NORMOPROT NORMOENERG,NESTLE,MODULEN IBD,400G;;0;A;O;1;1;5;2;4;0;0;0;0;0;1.000000;
1121987;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, ELECTRODE SILICONE GRAPHITE, LOT DE 4;;0;A;O;1;1;7;2;0;0;0;0;0;0;3.000000;
1122018;INCONTINENCE MASCULINE, 15 ETUIS PENIENS, 15 JOINTS ET 3 RACCORDS;;0;A;N;1;1;4;1;1;0;0;0;0;0;6.000000;
1122024;PPC, APNEE SOMMEIL, PATIENT TELEOBSERVE (9.1) + SCALEO, INOGEN ONE G2;;0;S;O;1;1;1;2;4;1;0;0;0;0;113.000000;
1122030;AUTOCONTROLE, APP. LECT. AUTOM. GLYCEMIE/CETONEMIE, ABBOTT, FREESTYLE OPTIUM NEO;;0;A;O;1;1;3;1;2;0;0;0;0;0;7.000000;
1122053;FRA-14, VENTIL ASSISTEE, > OU = 12 HEURES + OXYGENO OLT 2.00 OXYGENE LIQUIDE;;0;S;O;1;1;1;2;4;1;0;0;0;0;24.000000;
1122231;COLLECTEUR, URINES ET MATIERES FECALES, 5 SUPPORTS POCHE DE STOMIE NON STANDARD;;0;A;N;1;1;4;1;6;0;0;0;0;0;10.000000;
1122283;OBJET CONTRACEPTIF, STERILET AVEC INSERTEUR, 7 MED, UT S 380 SHORT;03JAN2009:00:00:00;0;A;N;1;1;4;2;2;0;0;0;0;0;16.000000;
1122337;PPC, APNEE SOMMEIL, PATIENT TELEOBSERVE (9.2) + OXYGENOTHERAPIE LT LIQUIDE.;;0;S;O;1;1;1;2;4;1;0;0;0;0;120.000000;
1122484;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C 0500 L;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;39.000000;
1122509;PERFUSION,SYSTEME ACTIF EN POSTE FIXE,LOCATION DU POUSSE-SERINGUE A 2 VOIES ET +;01MAY2016:00:00:00;0;L;O;1;1;2;4;0;0;0;0;0;0;17.000000;
1122521;DIGESTIF, POCHE DE RECUEIL VIDABLE ET CLAMP;26AUG2013:00:00:00;0;A;N;1;1;4;1;4;1;0;0;0;0;25.000000;
1122627;OBTURATEUR DE STOMIE, B BRAUN, IRYFIX, BOITE DE 15.;;0;A;N;1;1;4;1;4;2;0;0;0;0;4.000000;
1122662;FRA-152,TRACHEOTOMIE SANS VENTILATION+OLT 2.22 RESMED, LIFECHOICE ACTIVOX 4L;;0;S;O;1;1;1;2;4;1;0;0;0;0;99.000000;
1122679;NUTRITION ENTERALE, NOVARTIS, NUTRIMENT SPECIFIQUE, PEPTIREAL;02NOV2009:00:00:00;0;A;O;1;1;5;2;2;4;3;0;0;0;1.000000;
1122780;PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, ZAMBON, H.P A 65.0,5;29MAR2005:00:00:00;0;A;O;1;1;2;2;5;0;0;0;0;0;45.000000;
1122870;NUTRITION ENTERALE, FRESENIUS, NUTRIMENT STANDARD,  INKODIET FIBRES;02NOV2009:00:00:00;0;A;O;1;1;5;2;2;4;1;0;0;0;7.000000;
1122946;FRA-148,VENTILATION ASSIST, TRACHEOTOMISES+OLT 2.22 RESMED,LIFECHOICE ACTIVOX 4L;;0;S;O;1;1;1;2;4;1;0;0;0;0;15.000000;
1122975;ALIMENT SANS GLUTEN, PAIN, >OU= 250 G ET < 300 G;;0;A;O;1;1;5;1;1;0;0;0;0;0;8.000000;
1100028;SOLUTION A USAGE OPHTALMIQUE, SANTEN, CATIONORM, BOITE DE 30 UNIDOSES, 0,4 ML;;0;A;N;1;1;7;5;3;0;0;0;0;0;17.000000;
1100034;SOLUTION POUR PULVERISATIONS ENDO-BUCCALES, EISAI, AEQUASYAL, 400 DOSES;;0;A;O;1;1;7;5;2;0;0;0;0;0;1.000000;
1100040;PPC, APNEE SOMMEIL, PATIENT TELEOBSERVE, FORFAIT HEBDO 9.2.;;0;S;O;1;5;0;0;0;0;0;0;0;0;3.000000;
1100070;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, BAXTER, SV 5, REF C 1073 K;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;23.000000;
1100086;ALIMENT SANS GLUTEN, BISCUITS, >OU= 250 G ET < 300 G;;0;A;O;1;1;5;1;1;0;0;0;0;0;30.000000;
1100229;FRA-38, VENTILATION ASSISTEE, < 12 HEURES + OXYGENO OLT 1.31 INVACARE PLATINUM 9;;0;A;O;1;1;1;2;4;1;0;0;0;0;44.000000;
1100287;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, ZAMBON, H.P ECLIPSE REF. 400.100;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;61.000000;
1100413;NUTRITION ENTERALE, ADULTE, MEL POLY NORMOPROT. NORMOENERG, 1 500 ML;;0;A;O;1;1;5;2;2;1;0;0;0;0;6.000000;
1100614;FRA-94, VENTILATION ASSISTEE, > OU = 12 HEURES + OLT 2.16. INOGEN ONE G2;;0;S;O;1;1;1;2;4;1;0;0;0;0;31.000000;
1100620;DEBITMETRE DE POINTE, EC-MED SA, VITALOGRAPH LOW RANGE;28APR2005:00:00:00;0;A;O;1;1;1;5;0;0;0;0;0;0;5.000000;
1100637;PPC, APNEE SOMMEIL, PATIENT TELEOBSERVE (9.3) + OXYGENOTHERAPIE LT LIQUIDE.;;0;S;O;1;1;1;2;4;1;0;0;0;0;130.000000;
1100650;EMULSION HYALURONATE SODIUM 0,18 % HORUS, NEOVIS TOTAL MULTI, FLACON 15 ML.;;0;A;O;1;1;7;5;3;0;0;0;0;0;15.000000;
1100666;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, FRESENIUS, ULTRAFLOW REF. 2876161;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;42.000000;
1100838;NUT ENTER, ENFANT DE 1 A 18 ANS, NUTRICIA, KETOCAL, B/6.;;18;A;O;1;1;5;2;3;5;0;0;0;0;8.000000;
1100850;NUT. PARENTERALE,SANS ENTERALE ASSOCIEE,POMPE,PREST¿ HEBD.,APRES 12 PREM. SEM.;;0;S;O;1;1;5;4;0;0;0;0;0;0;4.000000;
1100867;FRA-369, PPC APNEE SOMMEIL, 9.PE1 + OXYG OLT 2.25 CAIRE, ECLIPSE 5;;0;S;O;1;1;1;2;4;2;2;0;0;0;16.000000;
1101111;RESINES POLYMERISABLES, LONGUEUR 1M, LARGEUR > OU = 12,5CM;01DEC2005:00:00:00;0;A;N;1;1;8;0;0;0;0;0;0;0;6.000000;
1101186;PRESERVATIF MASCULIN LUBRIFIE, MAJORELLE, EDEN, B/6.;;0;A;O;1;1;7;5;10;0;0;0;0;0;1.000000;
1101230;COLOSTOMIE, SYSTEME POUR IRRIGATION, 50 MANCHONS;;0;A;N;1;1;4;1;5;0;0;0;0;0;8.000000;
1101306;NUT ORALE, ADULTE, MEL POLY HYPERPROT. NORMOENERG, >OU= 200 ET <OU= 250, B/3;;0;A;O;1;1;5;1;2;1;2;0;0;0;5.000000;
1101312;PERFUSION, PIED A SERUM, FORFAIT DE LIVRAISON A DOMICILE;01MAY2016:00:00:00;0;V;N;1;1;2;4;0;0;0;0;0;0;9.000000;
1101559;APPAREIL DE REEDUCATION PAR POULIE-THERAPIE, LOCATION HEBDOMADAIRE D'UN ENSEMBLE;;0;L;N;1;1;6;0;0;0;0;0;0;0;1.000000;
1101565;COLOSTOMIE, SYSTEME POUR IRRIGATION, 30 MANCHONS;;0;A;N;1;1;4;1;5;0;0;0;0;0;7.000000;
1101720;AUTOCONTROLE, APPAREIL POUR LECTURE AUTOMATIQUE CHIFFREE DE LA GLYCEMIE;;0;A;O;1;1;3;1;1;1;0;0;0;0;1.000000;
1101750;NUT ORALE, MEL POLY HYPERPROT.HYPERENERG,DIJON CEREALES,PAIN G-NUTRITION 65G/30;;0;A;O;1;1;5;2;2;2;0;0;0;0;9.000000;
1101795;NUT. ORALE, HYDROLYSAT PROT+TCM, ENFANT, POUDRE, 13 RATIONS DE 200 ML;;0;A;O;1;1;5;2;3;3;0;0;0;0;6.000000;
1101803;ALIMENT SANS GLUTEN, PAIN, >OU= 150 G ET < 200 G;;0;A;O;1;1;5;1;1;0;0;0;0;0;6.000000;
1101826;AUTOCONTROLE, 100 LANCETTES POUR AUTOPIQUEUR NON REUTILISABLES STERILES;;0;A;O;1;1;3;1;3;0;0;0;0;0;4.000000;
1101909;ALIMENT SANS GLUTEN, FARINE, 100 G;;0;A;O;1;1;5;1;1;0;0;0;0;0;1.000000;
1101938;OBJET CONTRACEPTIF, STERILET AVEC INSERTEUR, MULTILAN, CU 375 SL;03JAN2009:00:00:00;0;A;N;1;1;4;2;2;0;0;0;0;0;13.000000;
1101950;FRA-12, VENTILATION ASSISTEE, TRACHEOTOMISES + OXYGENO OCT 3.00 COURT TERME;;0;S;O;1;1;1;2;4;1;0;0;0;0;20.000000;
1101980;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C 1000 M;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;37.000000;
1102257;AUTOCONTROLE DU GLUCOSE INTERSTITIEL, 1 CAPTEUR, ABBOTT, FREESTYLE LIBRE.;;0;A;O;1;1;3;1;1;1;0;0;0;0;3.000000;
1102300;INCONTINENCE, PARTIE SUPERIEURE D'UN URINAL EN CAOUTCHOUC;;0;A;N;1;1;4;1;1;0;0;0;0;0;12.000000;
1102375;ASPIRATEUR TRACHEAL, FORFAIT DE LIVRAISON A DOMICILE;;0;V;N;1;1;1;3;1;0;0;0;0;0;3.000000;
1102464;FRA-97, TRACHEOTOMIE SANS VENTILATION + OXYGENO OLT 2.16. INOGEN ONE G2;;0;S;O;1;1;1;2;4;1;0;0;0;0;94.000000;
1102470;PPC, APNEE SOMMEIL, PATIENT SANS RELEVE D'OBSERVANCE, FORF HEBD 9.SRO-A-ASSOCIER;;0;S;O;1;1;1;2;4;2;1;0;0;0;8.000000;
1102731;FRA-205, PPC APNEE SOMMEIL, 9.PE2 + OXYGE OLT 2.11 INVACARE HOMEFILL II;;0;S;O;1;1;1;2;4;2;3;0;0;0;4.000000;
1102777;ALIMENT SANS GLUTEN, PAIN, >OU= 350 G ET < 400 G;;0;A;O;1;1;5;1;1;0;0;0;0;0;10.000000;
1102895;PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, B BRAUN, EASYPUMP LT 65.120;29MAR2005:00:00:00;0;A;O;1;1;2;2;5;0;0;0;0;0;22.000000;
1102961;NUTRIMENT, GROUPE I, RATION > OU = 120 KCAL ET < 200 KCAL;23MAY2010:00:00:00;0;A;O;1;1;5;1;3;1;0;0;0;0;1.000000;
1103015;FRA-106, HYPERINSUFFLA OU IN-EXSUFFLATIONS + OLT 2.18 CAIRE, ECLIPSE 3;;0;S;O;1;1;1;2;4;1;0;0;0;0;75.000000;
1123510;FRA-144, VENTILATION ASSIST, <12HEURES + OLT 2.21 PHILIPS, SIMPLYGO MINI;;0;S;O;1;1;1;2;4;1;0;0;0;0;56.000000;
1123609;OXYGENOTHERAPIE A LONG TERME, DEAMBULATION, RESMED, LIFECHOICE ACTIVOX, OLT 2.20;;0;S;O;1;1;1;2;5;1;2;0;0;0;11.000000;
1123791;PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, BAXTER, MULTIDAY INFUS, C1084K;29MAR2005:00:00:00;0;A;O;1;1;2;2;5;0;0;0;0;0;18.000000;
1124098;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, ASEPT INMED, 200668;29MAR2005:00:00:00;0;A;O;1;1;2;2;4;0;0;0;0;0;11.000000;
1124112;PPC, APNEE SOMMEIL, PATIENT NON TELESUIVI (NON OBSERV.), FORFAIT HEBDO 9.NT3;;0;S;O;1;1;1;2;3;0;0;0;0;0;7.000000;
1124135;FRA-151,HYPERINSUFFLA OU IN-EXSUFFLATIONS+OLT 2.22 RESMED,LIFECHOICE ACTIVOX 4L;;0;S;O;1;1;1;2;4;1;0;0;0;0;78.000000;
1124460;FRA-59, PPC, APNEE SOM, 9.4 + OXYG OLT 2.14 INVACARE XPO2;07JAN2018:00:00:00;0;S;O;1;1;1;2;4;1;0;0;0;0;146.000000;
1124632;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, B BRAUN MEDICAL, EASYPUMP ST100.1;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;26.000000;
1124690;NUTRITION ENTERALE, ADULTE, MEL POLY HYPERPROT. HYPERENERG, 1000 ML;;0;A;O;1;1;5;2;2;2;0;0;0;0;5.000000;
1124796;PPC, APNEE SOMMEIL, PATIENT TELEOBSERVE (9.2) + OXYGENOTHERAPIE LT POSTE FIXE.;;0;S;O;1;1;1;2;4;1;0;0;0;0;119.000000;
1125086;NUTRITION ORALE, MEL POLY HYPERPROT. HYPERENERG., <UN AN, 200 ML;;0;A;O;1;1;5;2;3;2;0;0;0;0;1.000000;
1125092;POUDRE STERILE, BROTHIER, TROPHIDERM, FLACON DE 4 G;01SEP2010:00:00:00;0;A;N;1;1;8;0;0;0;0;0;0;0;37.000000;
1125100;OXYGENOTHERAPIE A LONG TERME, DEAMBULATION, INOGEN ONE G2, OLT 2.16;;0;S;O;1;1;1;2;5;1;2;0;0;0;6.000000;
1125229;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NISSHO, SUREFUSER REF.04N1030M;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;48.000000;
1125241;AUTOMESURE DE L'INR, BANDELETTE-TEST, ALERE, INRATIO 2, BOITE DE 48;;0;A;O;1;1;3;3;1;0;0;0;0;0;7.000000;
1125270;NUTRITION ENTERALE, NESTLE, NUTRIMENT STANDARD, SONDALIS JUNIOR;02DEC2010:00:00:00;0;A;O;1;1;5;2;2;3;0;0;0;0;19.000000;
1125287;FRA-37, VENTIL ASSISTEE > OU = 12 HEURES + OXYGENO OLT 1.31 INVACARE PLATINUM 9;;0;A;O;1;1;1;2;4;1;0;0;0;0;23.000000;
1125301;FRA-PRV, PPC, APNEE SOM, 9.4 + OLT 2.25 CAIRE, ECLIPSE 5;08JAN2018:00:00:00;0;S;O;1;1;1;2;4;1;0;0;0;0;108.000000;
1125420;NUT. ENTERALE, HYDROLYSAT PROT+TCM, ENFANT, POUDRE, 15 RATIONS DE 200 ML;;0;A;O;1;1;5;2;3;3;0;0;0;0;11.000000;
1125459;NUTRIMENT, GROUPE I, RATION > OU = 120 KCAL ET < 200 KCAL, 12 RATIONS;23MAY2010:00:00:00;0;A;O;1;1;5;1;3;1;0;0;0;0;5.000000;
1125502;PROTECTEUR DE HANCHE, L'ENSEMBLE, LABORATOIRES PAUL HARTMANN SARL, HIPS;10MAR2008:00:00:00;0;A;O;1;1;8;0;0;0;0;0;0;0;12.000000;
1125519;NUT.ENTER.,ADULTES,MEL.SEMI-ELEM.HYPERPROT.HYPERENERG.,NESTLE,PEPTAMEN HN,500 ML;;0;A;N;1;1;5;2;2;3;0;0;0;0;2.000000;
1125525;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, BAXTER,INFUSOR C1083K;29MAR2005:00:00:00;0;A;O;1;1;2;2;4;0;0;0;0;0;18.000000;
1125531;FRA-334, PPC APNEE SOMMEIL, 9.PE1 + OXYG OLT 2.23 GCE, ZEN-O;;0;S;O;1;1;1;2;4;2;2;0;0;0;19.000000;
1125620;FRA-194, PPC APNEE SOMMEIL, 9.PE1 + OXYGENO OLT 2.00 OXY LIQUIDE;;0;S;O;1;1;1;2;4;2;2;0;0;0;3.000000;
1125695;NUTRITION ENTERALE, ADULTE, MEL POLY NORMOPROT. HYPOENERG, 500 ML;;0;A;O;1;1;5;2;2;1;0;0;0;0;1.000000;
1125749;OBJET CONTRACEPTIF, STERILET AVEC INSERTEUR, THERAMEX, SERTALIA;03JAN2009:00:00:00;0;A;N;1;1;4;2;2;0;0;0;0;0;21.000000;
1125790;FRA-52, VENTILATION ASSISTEE, < 12 HEURES + OXYGENO OLT 2.13 INVACARE SOLO2;;0;S;O;1;1;1;2;4;1;0;0;0;0;49.000000;
1126097;PERFUSION, DIFFUSEUR, = OU >72 H, SERINGUE 50 ML, NISSHO, SUREFUSER 04N1003D;29MAR2005:00:00:00;0;A;O;1;1;2;2;5;0;0;0;0;0;38.000000;
1126128;PERFUSION, PIED/POTENCE A SERUM, LOCATION HEBDOMADAIRE, > 65 SEMAINES;01MAY2016:00:00:00;0;L;N;1;1;2;4;0;0;0;0;0;0;8.000000;
1126217;SOLUTION VISCOELASTIQUE, ACIDE HYALURONIQUE, ROTTAPHARM, GO-ON, B/3;01JUN2017:00:00:00;0;A;O;1;1;8;0;0;0;0;0;0;0;26.000000;
1126275;PPC, APNEE SOMMEIL, PATIENT TELEOBSERVE (9.3) + OXYGENOTHERAPIE CT.;;0;S;O;1;1;1;2;4;1;0;0;0;0;139.000000;
1126358;DIGESTIF, SET, COUPLE ADHESIF, POCHE VIDABLE, NON STANDARD.;;0;A;N;1;1;4;1;4;3;0;0;0;0;6.000000;
1126401;FRA-96, HYPERINSUFFLATIONS OU IN-EXSUFFLATIONS + OXYGENO OLT 2.16 INOGEN ONE G2;;0;S;O;1;1;1;2;4;1;0;0;0;0;73.000000;
1126460;SONDAGE PERMANENT, SONDE VESIC. STERILE BALLONNET, 3 VOIES, DROITE.;;0;A;N;1;1;4;1;7;2;0;0;0;0;3.000000;
1126513;NEUROSTIMULATION ELECTRIQUE TRANSCUTANEE, GEL, POSE ELECTRODE SILICONE GRAPHITE;;0;A;O;1;1;7;2;0;0;0;0;0;0;4.000000;
1126542;ALIMENT SANS GLUTEN, BISCUITS, >OU= 175 G ET < 200 G;;0;A;O;1;1;5;1;1;0;0;0;0;0;27.000000;
1126571;FRA-195, PPC APNEE SOMMEIL, 9.PE2 + OXYGENO OLT 2.00 OXY LIQUIDE;;0;S;O;1;1;1;2;4;2;3;0;0;0;3.000000;
1126660;FRA-27, PPC, APNEE SOM, 9.4 + OXYGENO OCT 3.00 COURT TERME;07JAN2018:00:00:00;0;S;O;1;1;1;2;4;1;0;0;0;0;141.000000;
1126677;COLLECTEUR, URINE ET MATIERE FECALE, SUPPORT POUR POCHE AVEC ANNEAU DE FIXATION;;0;A;N;1;1;4;1;6;0;0;0;0;0;6.000000;
1126683;NUTRIMENT, GROUPE II, RATION > OU = 8500 KCAL;23MAY2010:00:00:00;0;A;O;1;1;5;1;3;2;0;0;0;0;3.000000;
1126690;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, AGUETTANT, SUREFUSER SFS 0512 H;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;8.000000;
1126708;FRA-114, VENTILATION ASSISTEE, < 12 HEURES + OXYGENO OLT 2.17 DEVILBISS H. IFILL;;0;S;O;1;1;1;2;4;1;0;0;0;0;48.000000;
1126714;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NISSHO, SUREFUSER REF. 04N1012H;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;51.000000;
1126720;FRA-225, PPC APNEE SOMMEIL, 9.PE2 + OXYG OLT 2.17 DEVILBISS IFILL;;0;S;O;1;1;1;2;4;2;3;0;0;0;6.000000;
1126737;AUTOCONTROLE DU GLUCOSE INTERSTITIEL, FORFAIT MENSUEL,DEXCOM, DEXCOM G4 PLATINUM;;0;A;O;1;1;3;1;5;0;0;0;0;0;1.000000;
1126766;NUTRIMENT, GROUPE I, RATION > OU = 300 KCAL ET < 540 KCAL;23MAY2010:00:00:00;0;A;O;1;1;5;1;3;1;0;0;0;0;20.000000;
1126772;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, FRESENIUS, ULTRAFLOW REF. 2876181;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;44.000000;
1126789;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, BAXTER, SV 200, REF C 1714 & C 1734;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;18.000000;
1127180;NUTRITION ENTERALE, FRESENIUS, NUTRIMENT HYPERENERGETIQUE, FRESUBIN HP 750 MCT;01MAR2010:00:00:00;0;A;O;1;1;5;2;2;3;0;0;0;0;39.000000;
1127211;DISPOSITIF ASSISTANCE CIRCULAT, LOC MAINTENANCE, MENSUEL, MEDTRONIC, HEARTWARE;;0;A;N;1;1;7;5;8;0;0;0;0;0;5.000000;
1127228;FRA-157, HYPERINSUFFLA OU IN-EXSUFFLATIONS + OLT 2.23 GCE, ZEN-O;;0;S;O;1;1;1;2;4;1;0;0;0;0;79.000000;
1127406;PERFUSION, DIFFUSEUR, <24 H, SERINGUE 50 ML, NORMED NM, ACCUFUSER C 2000 M;29MAR2005:00:00:00;0;A;O;1;1;2;2;3;0;0;0;0;0;38.000000;
1127435;ALIMENT SANS GLUTEN, BISCUITS, >OU= 125 G ET < 150 G;;0;A;O;1;1;5;1;1;0;0;0;0;0;24.000000;
1127553;FRA-150, VENTILATION ASSIST,< 12 HEURES + OLT 2.22 RESMED,LIFECHOICE ACTIVOX 4L;;0;S;O;1;1;1;2;4;1;0;0;0;0;57.000000;
1127607;FRA-104, VENTILATION ASSISTEE, > OU=12 HEURES + OLT 2.18 CAIRE, ECLIPSE 3;;0;S;O;1;1;1;2;4;1;0;0;0;0;33.000000;
1127688;PPC, APNEE SOMMEIL, PATIENT TELEOBSERVE (9.1) + OXYGENOTHERAPIE LT LIQUIDE.;;0;S;O;1;1;1;2;4;1;0;0;0;0;110.000000;
1127955;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, NET MED BIOMED, 2DIS;29MAR2005:00:00:00;0;A;O;1;1;2;2;4;0;0;0;0;0;33.000000;
1128067;NUT ORALE, ENFANT > 1 AN, NUTRICIA, NEOCATE ACTIVE, B/15.;;18;A;O;1;1;5;2;3;5;0;0;0;0;10.000000;
1128104;OXYGENOTHERAPIE A COURT TERME, OCT 3.00;;0;S;O;1;1;1;2;5;2;0;0;0;0;1.000000;
1128239;SOLUTION A USAGE OPHTALMIQUE, URSAPHARM, HYLO CONFORT PLUS, FLACON 10ML, B/1;;0;A;N;1;1;7;5;3;0;0;0;0;0;3.000000;
1128328;PERFUSION, ACCESSOIRES POUR HEPARINER, CHAMBRE A CATHETER OU CATHETER CENTRAL;01MAY2016:00:00:00;0;A;O;1;1;2;4;0;0;0;0;0;0;13.000000;
1128334;AUTOCONTROLE, AUTOPIQUEURS A USAGE UNIQUE, STERILES, B/50;;0;A;O;1;1;3;1;3;0;0;0;0;0;8.000000;
1128370;OBJET CONTRACEPTIF, STERILET AVEC INSERTEUR, 7 MED, UT N 380 STANDARD;03JAN2009:00:00:00;0;A;N;1;1;4;2;2;0;0;0;0;0;15.000000;
1128423;CHAMBRE D'INHALATION, RESPIRATOIRE, POUR PATIENT AU-DELA DU 6EME ANNIVERSAIRE;;0;A;N;1;1;1;3;2;0;0;0;0;0;2.000000;
1128475;PHOTOTHERAPIE, LUNETTES OU MASQUE, MEDIPREMA, EYEMAX, B/20.;;0;A;O;1;1;7;1;0;0;0;0;0;0;6.000000;
1128498;NUTRITION ENTERALE, FRESENIUS, NUTRIMENT STANDARD, INKODIET HP 20;02NOV2009:00:00:00;0;A;O;1;1;5;2;2;4;1;0;0;0;8.000000;
1128529;DEBITMETRE DE POINTE, MEDIFLUX, LOW RANGE AFS MINI-WRIGHT (CLEMENT CLARKE);28APR2005:00:00:00;0;A;O;1;1;1;5;0;0;0;0;0;0;14.000000;
1128624;MATERIAUX MALLEABLES EN SOLVANT ORGANIQUE, LONGUEUR 1 M, LARGEUR 0,30 M;;0;A;N;1;1;6;0;0;0;0;0;0;0;8.000000;
1128630;NUTRITION ENTERALE, ADULTE, MEL POLY NORMOPROT. HYPERENERG, 1 500 ML;;0;A;O;1;1;5;2;2;1;0;0;0;0;9.000000;
1128713;PERFUSION, AIGUILLE DE TYPE I POUR CHAMBRE A CATHETER IMPLANTABLE;01MAY2016:00:00:00;0;A;O;1;1;2;4;0;0;0;0;0;0;10.000000;
1128720;NUT ORALE, ADULTE, MEL POLY HYPERPROT. NORMOENERG, >OU= 100 ET <OU= 150, B/3;;0;A;O;1;1;5;1;2;1;2;0;0;0;1.000000;
1128854;DISPOSITIF ASSISTANCE CIRCULAT, LOC MAINTENANCE, MENSUEL, BERLIN, EXCOR;;0;A;N;1;1;7;5;8;0;0;0;0;0;7.000000;
1128877;NUT ORALE, ADULTE, MEL POLY NORMOPROT. HYPERENERG,>OU= 200 ET <OU= 250, B/3;;0;A;O;1;1;5;1;2;1;1;0;0;0;4.000000;
1128914;TUBE JERSEY LE METRE, EN 16 CM DE LARGEUR;01DEC2005:00:00:00;0;A;N;1;1;8;0;0;0;0;0;0;0;10.000000;
1129003;EMULSION HYALURONATE SODIUM 0,18 % TRB, HYLOVIS LIPO MULTI, FLACON 15 ML.;;0;A;O;1;1;7;5;3;0;0;0;0;0;23.000000;
1129026;PERFUSION, DIFFUSEUR, = OU >24 H ET <72 H, SERINGUE 50 ML, B BRAUN, LT 270.54;29MAR2005:00:00:00;0;A;O;1;1;2;2;4;0;0;0;0;0;23.000000;
1129061;ALIMENT SANS GLUTEN, FARINE, 3000 G;;0;A;O;1;1;5;1;1;0;0;0;0;0;4.000000;
1129144;NUTRIMENT, GROUPE I, RATION > OU = 250 KCAL ET < 300 KCAL;23MAY2010:00:00:00;0;A;O;1;1;5;1;3;1;0;0;0;0;15.000000;
1129204;FRA-360, TRACHEOTOMIE SANS VENTILATION + OLT 2.25 CAIRE, ECLIPSE 5;;0;S;O;1;1;1;2;4;1;0;0;0;0;102.000000;
1129210;AUTOTRAIT., SERINGUE STERILE NON REUTILISABLE DE 0,3 ML, 0,5 ML OU 1 ML, B/30;;0;A;O;1;1;3;2;1;0;0;0;0;0;1.000000;
1129428;NUTRITION ENTERALE, HYDROLYSAT PROT. + TCM, <UN AN, 200 ML;;0;A;O;1;1;5;2;3;3;0;0;0;0;1.000000;
1129434;PERFUSION, PANIER DE PERFUSION RIGIDE DE 500 CC;01MAY2016:00:00:00;0;A;O;1;1;2;4;0;0;0;0;0;0;2.000000;
1129517;NUTRITION ENTERALE, NESTLE, NUTRIMENT HYPERENERGETIQUE, SONDALIS 1.5;01MAR2010:00:00:00;0;A;O;1;1;5;2;2;3;0;0;0;0;55.000000;
