BIO_PRS_IDE;BIO_INF_LIB;BIO_CRE_DAT;BIO_SUP_DAT;BIO_ARB_CHA;BIO_ARB_SC1;BIO_ARB_SC2;BIO_ARB_SC3;BIO_ARB_SC4;BIO_ARB_BAS;BIO_PHY_GRP;BIO_GRP_LIB;BIO_HIS_DTD;BIO_HIS_DTF;BIO_ENP_TOP;BIO_TUX_TOP;BIO_MAX_EXE;BIO_SPE_REG;BIO_MAX_REG;BIO_MED_REF;BIO_RES_TOP;BIO_BIO_INV;BIO_SNG_TOP;BIO_TAR_NAT;BIO_TAR_COF
4358;TRICHINOSE : SD DE DEPISTAGE;01JAN1996:00:00:00;;7;5;0;0;0;70.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;40.00
4359;TRICHINOSE : SD DE CONFIRMATION PAR IELP;01JAN1996:00:00:00;;7;5;0;0;0;71.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;1;1;B;120.00
4360;TRYPANOSOMIASE : MAL. SOMMEIL : SD DE DEPISTAGE;01JAN1996:00:00:00;;7;5;0;0;0;73.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;40.00
4361;TRYPANOSOMIASE : MAL. CHAGAS : SD DE DEPISTAGE;01JAN1996:00:00:00;;7;5;0;0;0;75.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;40.00
4362;INFECTION PARASITAIRE NON NOMMEMENT INSCRITE A LA NABM : SERODIAGNOSTIC (SD);01JAN1996:00:00:00;;7;5;0;0;0;77.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;0;;0;;;;1;B;40.00
4500;STATUT SEROLOGIQUE DEPISTAGE ET/OU DIAGNOSTIC D'UNE  HEPATITE  B. - ANTIGENE HBS  - ANTICORPS ANTI-H;21JAN2019:00:00:00;;19;0;0;0;0;32.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;;;;1;B;150.00
4501;STATUT SEROLOGIQUE EN CAS DE RESULTAT POSITIF POUR  L'ANTIGENE  HBS LORS DE L'EXAMEN 4500,  - UNE;21JAN2019:00:00:00;;19;0;0;0;0;33.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;;;;1;B;60.00
4502;STATUT SEROLOGIQUE  DIAGNOSTIC D'UNE INFECTION  RECENTE  IGM ANTI-VHE;21JAN2019:00:00:00;;19;0;0;0;0;44.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;;0;;;;1;B;60.00
4503;DETECTION QUANTIFICATION DE L'ARN VIRAL DU  VHE LES  INDICATIONS SONT LIMITEES AUX  SITUATIONS SUIVA;21JAN2019:00:00:00;;19;0;0;0;0;45.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;;0;1;;;;B;200.00
4504;RECHERCHE D'ENTEROVIRUS PAR AMPLIFICATION GENIQUE  DANS LE  LIQUIDE CEREBROSPINAL. LA PRISE EN CHARG;26JUN2017:00:00:00;;19;0;0;0;0;21.000000;90;AUTRES (tous les autres codes);13JUL2017:00:00:00;;;;1;;0;1;;;;B;150.00
4505;DETECTION-QUANTIFICATION DU GENOME DU   CYTOMEGALOVIRUS DANS LES PRELEVEMENTS  SUIVANTS:  SANG, MOE;18JAN2019:00:00:00;;19;0;0;0;0;29.000000;21;INFECTIONS A CMV;01FEB2019:00:00:00;;;;2;;0;1;;;;B;150.00
4506;DETECTION DU GENOME ET TYPAGE DE L'HERPES  SIMPLEX 1  ET 2;18JAN2019:00:00:00;;19;0;0;0;0;23.000000;90;AUTRES (tous les autres codes);01FEB2019:00:00:00;;;;1;;0;1;;;;B;100.00
4507;RECHERCHE DIRECTE DE VZV PAR AMPLIFICATION  GENIQUE   SUR LESIONS CUTANEOMUQUEUSES, LCS,  PRELEVEMEN;18JAN2019:00:00:00;;19;0;0;0;0;25.000000;90;AUTRES (tous les autres codes);01FEB2019:00:00:00;;;;1;;0;1;;;;B;100.00
4508;RECHERCHE DIRECTE DE TOXOPLASMA PAR  AMPLIFICATION  GENIQUE  DETECTION D'ADN TOXOPLASMIQUE    A PART;18JAN2019:00:00:00;;19;0;0;0;0;52.000000;23;TOXOPLASMOSE;01FEB2019:00:00:00;;;;2;;0;1;;;;B;150.00
4710;HEPATITE B (VHB):SD INFECTION RECENTE:AG HBS+AC  ANTI-HBC IGM  PAR EIA;30JUL1997:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;92.000000;19;HEPATITES VIRALES;01APR2017:00:00:00;01FEB2019:00:00:00;;;1;;0;1;;1;1;B;100.00
4711;STATUT SEROLOGIQUE SUIVI D'UNE HEPATITE B CHRONIQUE  - ANTIGENE HBS  - ANTIGENE HBE  - ANTICORPS;30JUL1997:00:00:00;;19;0;0;0;0;34.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;;;;1;B;150.00
4712;STATUT SEROLOGIQUE CONTROLE DE GUERISON               - ANTIGENE HBS;30JUL1997:00:00:00;;19;0;0;0;0;35.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;;;;1;B;100.00
4713;HEPATITE B (VHB):SD CONTROLE AVANT VACCINATION:AC  ANTI HBS+AC  ANTI HBC EIA;30JUL1997:00:00:00;01FEB2019:00:00:00;7;6;0;0;0;93.000000;19;HEPATITES VIRALES;01APR2017:00:00:00;01FEB2019:00:00:00;;;1;;0;1;;1;1;B;100.00
4714;STATUT SEROLOGIQUE DETERMINATION DU STATUT IMMUNITAIRE DANS LE CADRE  D'UNE VACCINATION. DOSAGE DE;30JUL1997:00:00:00;;19;0;0;0;0;36.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;1;1;3;3;;;1;1;B;50.00
4715;STATUT SEROLOGIQUE SURVEILLANCE DE LA GROSSESSE  ANTIGENE HBS.;30JUL1997:00:00:00;;19;0;0;0;0;37.000000;19;HEPATITES VIRALES;01FEB2019:00:00:00;;;;1;3;3;1;;;1;B;50.00
4716;INFECTION A HTLV (I ET II) : SD DE DEPISTAGE PAR AGGLUTINATION;30JUL1997:00:00:00;;7;6;0;0;0;58.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;1;;0;;;;1;B;40.00
4717;RUBEOLE : SD D'UNE IMMUNITE POST-VACCINALE PAR AGGLUTINATION;30JUL1997:00:00:00;;7;6;0;0;0;70.000000;20;RUBEOLE;12OCT1997:00:00:00;;;;1;;0;1;;;1;B;20.00
4718;LEPTOSPIROSE RECHERCHE DES IGM DE LEPTOSPIRA PAR EIA A REALISER UNIQUEMENT EN PHASE IMMUNE (DETEC;25AUG2014:00:00:00;;19;0;0;0;0;6.000000;90;AUTRES (tous les autres codes);04SEP2014:00:00:00;;;;1;;0;1;;;1;B;40.00
5201;EXAMEN CYTOBACTERIOLOGIQUE DES URINES (ECBU) CET  EXAMEN DOIT ETRE PRATIQUE SUR URINES FRAICHEMENT;30JUL1997:00:00:00;;6;1;0;0;0;1.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;;;B;63.00
5202;SECRETIONS, EXSUDATS ET ULCERATIONS DE LOCALISATION   GENITALE ET ANO-GENITALE OUTRE LES RECHERCHES;30JUL1997:00:00:00;;6;1;0;0;0;2.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;1;;B;140.00
5203;SECRETIONS, EXSUDATS ET ULCERATIONS DE LOCALISATION     GENITALE ET ANO-GENITALE OUTRE LES RECHERCHE;30JUL1997:00:00:00;;6;1;0;0;0;3.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;;;B;120.00
5204;PRODUIT D'ORIGINE PELVIENNE OBTENU PAR COELIOSCOPIE  OUTRE LES RECHERCHES INCLUSES DANS LA COTATION;30JUL1997:00:00:00;;6;1;0;0;0;4.000000;90;AUTRES (tous les autres codes);29JUN2018:00:00:00;;;;1;;0;;;;;B;220.00
5205;SPERME   OUTRE LES RECHERCHES INCLUSES DANS LA    COTATION  FORFAITAIRE, L'EXAMEN COMPREND LA    NU;30JUL1997:00:00:00;;6;1;0;0;0;5.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;;;B;90.00
5207;EX MICROBIO MATIERES FECALES ET/OU PRELEVEMENT RECTAL;30JUL1997:00:00:00;;6;1;0;0;0;6.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;1;;0;;;;;B;180.00
5209;EX MICROBIO DE LA SPHERE ORO-RHINO-PHARYNGEE;30JUL1997:00:00:00;;6;1;0;0;0;7.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;1;;0;;;;;B;100.00
5210;EX MICROBIO SECRETIONS BRONCHO-PULMONAIRES ET EXPECTORATIONS;30JUL1997:00:00:00;;6;1;0;0;0;8.000000;17;MICROBIOLOGIE COURANTE;31JAN2012:00:00:00;;;;1;;0;;;;;B;150.00
5213;CONJONCTIVITE BACTERIENNE (INFECTION SUPERFICIELLE).    L'EXAMEN COMPREND OUTRE LES RECHERCHES INCLU;30JUL1997:00:00:00;;6;1;0;0;0;11.000000;90;AUTRES (tous les autres codes);29JUN2018:00:00:00;;;;1;;0;;;;;B;100.00
5214;EX MICROBIO PEAU, PHANERES;30JUL1997:00:00:00;;6;1;0;0;0;14.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;0;;0;;;;;B;110.00
5215;EX MICROBIO PLAIE, ECOULEMENT PURULENT, TISSU;30JUL1997:00:00:00;;6;1;0;0;0;15.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;0;;0;;;;;B;120.00
5216;EX MICROBIO PREL DIVERS : CATHET, CHAMBR IMPLANT, PROTHESE, VALVES;30JUL1997:00:00:00;;6;1;0;0;0;17.000000;17;MICROBIOLOGIE COURANTE;01DEC1998:00:00:00;;;;0;;0;;;;;B;150.00
5218;EX MICROBIO P. OCULAIRE (CORNEES, LENTILLES...) ACANTHAMOEBA;30JUL1997:00:00:00;;6;1;0;0;0;13.000000;90;AUTRES (tous les autres codes);12JUL1999:00:00:00;;;;1;;0;;;;;B;150.00
5219;EX MICROBIO HEMOCULTURE QUALITATIVE;01JUL1999:00:00:00;;6;1;0;0;0;22.000000;17;MICROBIOLOGIE COURANTE;31JAN2012:00:00:00;;;;0;;0;;;;1;B;80.00
5221;EX MICROBIO HEMOCULTURE QUANTITATIVE;30JUL1997:00:00:00;;6;1;0;0;0;23.000000;17;MICROBIOLOGIE COURANTE;29APR2007:00:00:00;;;;0;;0;;;;1;B;120.00
5222;EX MICROBIO PREL DIVERS : MECHES (PAR SITE), REDON (PAR SITE), STERILET;30JUL1997:00:00:00;;6;1;0;0;0;18.000000;17;MICROBIOLOGIE COURANTE;01DEC1998:00:00:00;;;;0;;0;;;;;B;120.00
5223;EX MICROBIO PLACENTA, LOOCHIES;30JUL1997:00:00:00;;6;1;0;0;0;19.000000;90;AUTRES (tous les autres codes);12JUL1999:00:00:00;;;;1;;0;;;;;B;100.00
5224;EX MICROBIO PUS (COLLECTION FERMEE);30JUL1997:00:00:00;;6;1;0;0;0;16.000000;17;MICROBIOLOGIE COURANTE;01DEC1998:00:00:00;;;;0;;0;;;;;B;200.00
5225;EX MICROBIO PREL PLURI-ORIFICIELS NOUVEAU-NE;30JUL1997:00:00:00;;6;1;0;0;0;20.000000;17;MICROBIOLOGIE COURANTE;31JAN2012:00:00:00;;;;1;;0;;;;;B;150.00
5226;EX MICROBIO P.OCULAIRE PAR OPHTALMO :LESIONS ULCEREUSES;30JUL1997:00:00:00;;6;1;0;0;0;12.000000;90;AUTRES (tous les autres codes);12JUL1999:00:00:00;;;;2;;0;;;;;B;100.00
5229;INFECTION NOSOCOMIALE : COTATION SUPPLEMENTAIRE;30JUL1997:00:00:00;;6;1;0;0;0;21.000000;90;AUTRES (tous les autres codes);12JUL1999:00:00:00;;;;1;;0;;;1;;B;10.00
5230;EX MICROBIO PROD ASPIRATION BRONCHIQUE, BBP ET LBA______________________________;01JUL1999:00:00:00;;6;1;0;0;0;9.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;2;;0;;;;;B;200.00
5231;EX MICROBIO DE LIQ DE PONCTION (LCR, ARTICULATION, PERITOINE, ...);01JUL1999:00:00:00;;6;1;0;0;0;10.000000;17;MICROBIOLOGIE COURANTE;12JUL1999:00:00:00;;;;0;;0;;;;;B;200.00
5233;HELICOBACTER PYLORI  TEST RESPIRATOIRE A L'UREE MARQUEE AU  C13.  RECUEIL DES DEUX ECHANTILLONS D';16JAN2002:00:00:00;;6;3;0;0;0;7.000000;90;AUTRES (tous les autres codes);01MAR2002:00:00:00;;;;1;;0;1;;;;B;20.00
5234;HELICOBACTER PYLORI : TEST RESPIRATOIRE A L'UREE MARQUEE AU CARBONE 13. ANALYSE DES DEUX ECHANTILL;16JAN2002:00:00:00;;6;3;0;0;0;8.000000;90;AUTRES (tous les autres codes);11FEB2011:00:00:00;;;;1;;0;1;;;;B;45.00
5235;LEGIONELLA PNEUMOPHILA:RECHERCHE D'ANTIGENE SOLUBLE URINAIRE PAR TECHNIQUE IMMUNO-ENZYMATIQUE;25JAN2000:00:00:00;;6;3;0;0;0;9.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;1;;0;;;;;B;90.00
5249;SEROTYPAGE D'UNE ESPECE BACTERIENNE;30JUL1997:00:00:00;;6;3;0;0;0;6.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;40.00
5253;MYCOPLASMES : CULTURES SUR MILIEUX SPECIAUX,NUMERATION,CARACTERISATION;30JUL1997:00:00:00;;6;3;0;0;0;23.000000;17;MICROBIOLOGIE COURANTE;29JUN2018:00:00:00;;;;1;;0;;;;;B;40.00
5254;CHLAMYDIA : RECH DIRECTE ISOLEE ET EXCLUSIVE PAR METHODE IMMUNOLOGIQUE;30JUL1997:00:00:00;04NOV2011:00:00:00;6;3;0;0;0;24.000000;26;INFECTIONS A CHLAMYDIA;12OCT1997:00:00:00;04NOV2011:00:00:00;;;1;;0;;;;;B;30.00
5255;CHLAMYDIA : RECHERCHE PAR CULTURE;30JUL1997:00:00:00;04NOV2011:00:00:00;6;3;0;0;0;25.000000;26;INFECTIONS A CHLAMYDIA;12OCT1997:00:00:00;04NOV2011:00:00:00;;;1;;0;;1;;;B;90.00
5256;GENOME : CHLAMYDIA : HYBRID MOLEC SANS AMPLI GENIQUE (ENDOCOL, URETRE, ...);30JUL1997:00:00:00;04NOV2011:00:00:00;16;1;0;0;0;3.000000;26;INFECTIONS A CHLAMYDIA;12OCT1997:00:00:00;04NOV2011:00:00:00;;;1;;0;;;1;;B;60.00
5257;INFECTIONS A CHLAMYDIA TRACHOMATIS : RECHERCHE D'ADN     OU D'ARN DE CHLAMYDIA TRACHOMATIS PAR AMPLI;30JUL1997:00:00:00;29JUN2018:00:00:00;19;0;0;0;0;2.000000;26;INFECTIONS A CHLAMYDIA;04NOV2011:00:00:00;29JUN2018:00:00:00;;;1;;0;1;;1;;B;85.00
5258;RECHERCHE DE BORDETELLA PECTUSSIS ET BORDETELLA PARAPERTUSSIS PAR AMPLIFICATION GENIQUE. SUR ASPIR;22OCT2010:00:00:00;;19;0;0;0;0;1.000000;90;AUTRES (tous les autres codes);15MAR2011:00:00:00;;;;1;;0;1;;1;;B;140.00
5259;DETECTION DE L'ARN DU VIRUS DU CHIKUNGUNYA PAR RT PCR   PRELEVEMENT JUSQU'A J7 APRES LE DEBUT DES SI;25AUG2014:00:00:00;;19;0;0;0;0;7.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;180.00
5260;DETECTION DE L'ARN DES VIRUS DE LA DENGUE PAR RT PCR PRELEVEMENT, JUSQU'A J7 APRES LE DEBUT DES;25AUG2014:00:00:00;;19;0;0;0;0;10.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;180.00
5261;DETECTION DE L'ARN DES VIRUS DE LA  DENGUE ET DU  CHIKUNGUNYA PAR RT PCR   PRELEVEMENT, JUSQU'A J7;05MAR2014:00:00:00;;19;0;0;0;0;14.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;250.00
5262;LEPTOSPIROSE DETECTION DE L'ADN DU GENRE LEPTOSPIRA PAR AMPLIFICATION GENIQUE EN TEMPS REEL A REA;25AUG2014:00:00:00;;19;0;0;0;0;5.000000;90;AUTRES (tous les autres codes);04SEP2014:00:00:00;;;;1;;0;1;;;1;B;100.00
5263;DETECTION DE L'ARN DU VIRUS ZIKA PAR RT-PCR SUR  PRELEVEMENT SANGUIN PRELEVEMENT, JUSQU'A J7 APRES;05APR2016:00:00:00;;19;0;0;0;0;15.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;180.00
5264;DETECTION DE L'ARN DU VIRUS ZIKA PAR  RT-PCR SUR     PRELEVEMENT URINAIRE.PRELEVEMENT, JUSQU'A J10 A;05APR2016:00:00:00;;19;0;0;0;0;16.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;;B;180.00
5265;DETECTION DE L'ARN DES VIRUS DE LA DENGUE, DU  CHIKUNGUNYA ET  ZIKA PAR RT-PCR SUR PRELEVEMENT  SANG;05APR2016:00:00:00;;19;0;0;0;0;17.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;320.00
5266;DETECTION DE L'ARN DES VIRUS DE LA DENGUE ET ZIKA PAR RT-PCR   SUR PRELEVEMENT SANGUIN PRELEVEMENT,;29AUG2017:00:00:00;;19;0;0;0;0;18.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;250.00
5267;DETECTION DE L'ARN DES VIRUS DU CHIKUNGUNYA ET ZIKA PAR RT-PCR   SUR PRELEVEMENT SANGUIN PRELEVEMENT;29AUG2017:00:00:00;;19;0;0;0;0;19.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;1;;0;1;;;1;B;250.00
5268;DETECTION DE L'ARN DU VIRUS ZIKA PAR RT  PCR SUR  PRELEVEMENT  DE SPERME L'ACTE 5268 EST PRIS EN CHA;29AUG2017:00:00:00;;19;0;0;0;0;20.000000;90;AUTRES (tous les autres codes);09AUG2017:00:00:00;;;;2;;0;1;;;;B;180.00
5278;CMI BACTERIE AEROBIE;30JUL1997:00:00:00;;6;6;0;0;0;4.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;50.00
5279;CMI BACTERIE ANAEROBIE;30JUL1997:00:00:00;;6;6;0;0;0;5.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;70.00
5280;CMI LEVURES;30JUL1997:00:00:00;;6;6;0;0;0;6.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;50.00
5284;SPIROCHETES ISOLEMENT BORRELIA PAR CULTURE;30JUL1997:00:00:00;;6;3;0;0;0;21.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;;;B;150.00
5290;CMI STREPTOCOCCUS PNEUMONIAE;30JUL1997:00:00:00;;6;6;0;0;0;7.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;50.00
5291;RECHERCHE D'UNE ESPECE MICROBIENNE PAR   IMMUNOFLUORESCENCE SUR PRESCRIPTION EXPLICITE     (PNEUMOC;30JUL1997:00:00:00;;6;2;0;0;0;5.000000;90;AUTRES (tous les autres codes);29JUN2018:00:00:00;;;;1;;0;;;;1;B;60.00
5292;IDENTIF BIOCHIMIQUE ET/OU ANTIGENIQUE D'UNE BACTERIE ANAEROBIE;30JUL1997:00:00:00;;6;3;0;0;0;1.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;1;;B;60.00
5293;DOSAGE MICROBIO D'UN ANTIBIOTIQUE CHEZ LE MALADE;30JUL1997:00:00:00;;6;6;0;0;0;10.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;;;B;70.00
5294;ACTIVITE ANTIBIOTIQUE GLOBALE D'UN LIQUIDE BIOLOGIQUE;30JUL1997:00:00:00;;6;6;0;0;0;11.000000;90;AUTRES (tous les autres codes);12OCT1997:00:00:00;;;;0;;0;;;;;B;70.00
5301;RECHERCHE DIRECTE DE CHLAMYDIA TRACHOMATIS  ET/OU DE  NEISSERIA GONORRHOEAE PAR  AMPLIFICATION GENIQ;12JUN2018:00:00:00;;19;0;0;0;0;3.000000;26;INFECTIONS A CHLAMYDIA;29JUN2018:00:00:00;;;;1;;0;1;;;;B;85.00
6301;AMIBIASE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;4.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;68.00
6307;ASPERGILLOSE : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;13.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;;1;B;75.00
6312;CANDIDOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;20.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;75.00
6319;CRYPTOCOCCOSE : SUIVI DU TITRAGE ANTIGENES SOLUBLES + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;23.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;113.00
6321;CYSTICERCOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;27.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;68.00
6324;DISTOMATOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;32.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;60.00
6328;ECHINOCOCCOSES  (KYSTE HYDATIQUE, ...) : SUIVI DU SD DE DEPIST. PAR 1 TECHN. + I;01JAN1996:00:00:00;;7;5;0;0;0;37.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;68.00
6332;FILARIOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;42.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;68.00
6340;LARVA MIGRANS : TOXOCAROSE : SUIVI DU SD DE DEPIST. PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;51.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;68.00
6344;LEISHMANIOSE : SUIVI DU SD DE DEPISTAGE PAR 1 TECHN. + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;54.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;68.00
6347;MAL. POUMON ELEVEUR D'OISEAUX : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;57.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;;1;B;60.00
6349;MAL. POUMON FERMIER : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;60.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;;1;B;60.00
6351;ALVEOLITES ALLERGIQUES EXOGENES : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;63.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;2;;0;;;;1;B;60.00
6355;SCHISTOSOMIASE : SUIVI  DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;69.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;75.00
6358;TRICHINOSE : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;72.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;60.00
6360;TRYPANOSOMIASE : MAL. SOMMEIL : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;74.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;60.00
6361;TRYPANOSOMIASE : MAL. CHAGAS : SUIVI DU SD DE DEPISTAGE + ITERATIF;01JAN1996:00:00:00;;7;5;0;0;0;76.000000;90;AUTRES (tous les autres codes);01JAN1996:00:00:00;;;;1;;0;;;;1;B;60.00
7301;VITAMINE A : DOSAGE;30JUL1997:00:00:00;;12;0;0;0;0;30.000000;90;AUTRES (tous les autres codes);14APR2018:00:00:00;;;;1;;0;;;;1;B;80.00
7302;VITAMINE E : DOSAGE;30JUL1997:00:00:00;;12;0;0;0;0;31.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;1;;0;;;;1;B;100.00
7305;VITAMINE B6 : DOSAGE;30JUL1997:00:00:00;;12;0;0;0;0;32.000000;90;AUTRES (tous les autres codes);14APR2018:00:00:00;;;;1;;0;;;;1;B;80.00
7307;PROCALCITONINE : DOSAGE;30JUL1997:00:00:00;;12;0;0;0;0;41.000000;12;PROTEINES SERIQUES;14APR2018:00:00:00;;;;1;;0;;;;1;B;75.00
7308;ACIDE HYALURONIQUE : DOSAGE;30JUL1997:00:00:00;;12;0;0;0;0;42.000000;90;AUTRES (tous les autres codes);18JUN2011:00:00:00;;;;1;;0;;;;1;B;75.00
7309;PHOSPHATASE ALCALINE OSSEUSE.;30JUL1997:00:00:00;;12;0;0;0;0;43.000000;90;AUTRES (tous les autres codes);19JAN2010:00:00:00;;;;1;;0;;;;1;B;90.00
7310;MARQUEURS DE L'OSTEOPOROSE. DEOXYPYRIDINOLINE ET PEPTIDES ASSOCIES (PRODUITS DE DEGRADATION DU COLL;30JUL1997:00:00:00;;12;0;0;0;0;44.000000;12;PROTEINES SERIQUES;31JAN2012:00:00:00;;;;1;;0;;;;1;B;70.00
7311;FERRITINE ERYTHROCYTAIRE : DOSAGE;30JUL1997:00:00:00;13JUL2017:00:00:00;12;0;0;0;0;96.000000;10;FER - FERRITINE;28JAN2004:00:00:00;13JUL2017:00:00:00;;;1;;0;;;;1;B;70.00
7317;SOUS UNITE BETA HCG LIBRE : DOSAGE. LA PRISE EN CHARGE EST LIMITEE AU PRIMO-DIAGNOSTIC OU AU SUIVI;30JUL1997:00:00:00;;12;0;0;0;0;48.000000;13;MARQUEURS TUMORAUX;19JAN2010:00:00:00;;;;1;;0;1;;;1;B;75.00
7318;ANTIGENE PROSTATIQUE SPECIFIQUE (PSA) : DOSAGE;30JUL1997:00:00:00;;12;0;0;0;0;49.000000;13;MARQUEURS TUMORAUX;01APR2017:00:00:00;;;;1;;0;;;;1;B;40.00
