GHS_GRP_TYP;GHS_NUM;GHS_NUM_SEC;GHS_LIB;GHS_CRE_DTE;GHS_FER_DTE;GHS_NAT_ASS;GHS_AGE_MIN;GHS_AGE_MAX;GHS_SEX;GHS_CMD;GHS_ARR_DTE;GHS_PJO_DTE;GHS_MAJ_DTE;GHS_DDP_MCO;GHS_EO1_DTE;GHS_DUR_SJ1;GHS_SEU_HT1;GHS_SEU_BA1;GHS_PRU_OC1;GHS_EXH_OC1;GHS_PRU_EX1;GHS_COE_OC1;GHS_COF_OC1;GHS_F01_OC1;GHS_F02_OC1;GHS_F03_OC1;GHS_F04_OC1;GHS_F05_OC1;GHS_F06_OC1;GHS_F07_OC1;GHS_F08_OC1;GHS_F09_OC1;GHS_F10_OC1;GHS_MAJ_OC1;GHS_EO2_DTE;GHS_DUR_SJ2;GHS_SEU_HT2;GHS_SEU_BA2;GHS_PRU_OC2;GHS_EXH_OC2;GHS_PRU_EX2;GHS_COE_OC2;GHS_COF_OC2;GHS_F01_OC2;GHS_F02_OC2;GHS_F03_OC2;GHS_F04_OC2;GHS_F05_OC2;GHS_F06_OC2;GHS_F07_OC2;GHS_F08_OC2;GHS_F09_OC2;GHS_F10_OC2;GHS_MAJ_OC2;GHS_EO3_DTE;GHS_DUR_SJ3;GHS_SEU_HT3;GHS_SEU_BA3;GHS_PRU_OC3;GHS_EXH_OC3;GHS_PRU_EX3;GHS_COE_OC3;GHS_COF_OC3;GHS_F01_OC3;GHS_F02_OC3;GHS_F03_OC3;GHS_F04_OC3;GHS_F05_OC3;GHS_F06_OC3;GHS_F07_OC3;GHS_F08_OC3;GHS_F09_OC3;GHS_F10_OC3;GHS_MAJ_OC3;TEC_COL
S;3119;2;Sciatiques et autres radiculopathies, très courte durée;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;8;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;0;0;0;38996.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;0;0;0;37685.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;0;0;0;37764.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;2108;2;Tumeurs malignes du tube digestif, âge supérieur à 69 ans et/ou CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;9;24;0;162921.00;1;12466.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;9;24;0;162921.00;1;12466.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;9;24;0;162110.00;1;12404.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2109;1;Occlusions intestinales non dues à une hernie sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;C;01MAR2009:00:00:00;5;18;0;213969.00;1;28441.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;5;18;0;213969.00;1;28441.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;5;18;0;221084.00;1;29387.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2109;2;Occlusions intestinales non dues à une hernie sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;C;01MAR2009:00:00:00;5;18;0;74601.00;1;10284.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;5;18;0;74601.00;1;10284.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;5;18;0;74230.00;1;10233.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2110;1;Occlusions intestinales non dues à une hernie avec CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;C;01MAR2009:00:00:00;9;23;0;345551.00;1;27643.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;9;23;0;345551.00;1;27643.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;9;23;0;357043.00;1;28562.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2110;2;Occlusions intestinales non dues à une hernie avec CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;C;01MAR2009:00:00:00;9;23;0;131037.00;1;10432.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;9;23;0;131037.00;1;10432.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;9;23;0;130385.00;1;10380.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2111;1;Maladies inflammatoires de l'intestin sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;6;22;0;308195.00;1;33505.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;6;22;0;308195.00;1;33505.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;6;22;0;318444.00;1;34620.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2111;2;Maladies inflammatoires de l'intestin sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;6;18;0;100529.00;1;12470.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;6;18;0;100529.00;1;12470.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;6;18;0;100029.00;1;12408.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2112;1;Maladies inflammatoires de l'intestin avec CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;11;28;0;468761.00;1;31108.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;11;28;0;468761.00;1;31108.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;11;28;0;484350.00;1;32142.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2112;2;Maladies inflammatoires de l'intestin avec CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;9;23;3;142198.00;1;11363.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;9;23;3;142198.00;1;11363.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;9;23;3;141491.00;1;11307.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2113;1;Autres affections digestives, âge inférieur à 18 ans;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;3;15;0;225908.00;1;44315.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;3;15;0;225908.00;1;44315.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;3;15;0;233420.00;1;45789.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2113;2;Autres affections digestives, âge inférieur à 18 ans;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;3;8;0;56642.00;1;14091.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;3;8;0;56642.00;1;14091.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;3;8;0;56361.00;1;14021.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2114;1;Autres affections digestives, âge de 18 à 69 ans sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;3;17;0;157626.00;1;36839.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;3;17;0;157626.00;1;36839.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;3;17;0;162868.00;1;38064.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2114;2;Autres affections digestives, âge de 18 à 69 ans sans CMA;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;2;13;0;72458.00;1;19619.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;2;13;0;72458.00;1;19619.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;2;13;0;72097.00;1;19521.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;2115;1;Autres affections digestives, âge de 18 à 69 ans avec CMA, ou âge supérieur à 69 ans;01MAR2005:00:00:00;01MAR2005:00:00:00;ASATMA;0;0;0;6;25FEB2008:00:00:00;27FEB2008:00:00:00;01MAR2009:00:00:00;M;01MAR2009:00:00:00;8;21;0;348196.00;1;29776.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2009:00:00:00;01MAR2008:00:00:00;8;21;0;348196.00;1;29776.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2008:00:00:00;01MAR2007:00:00:00;8;21;0;359775.00;1;30766.00;1;0;R;F;C;D;P;E;Z;Z;Z;Z;01MAR2007:00:00:00;0
S;1950;1;Interventions mineures sur l'intestin grêle et le côlon, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;28;78;8;1525640.00;1;40304.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;28;78;8;1531513.00;1;40459.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;31;78;8;1590090.00;1;38031.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1950;2;Interventions mineures sur l'intestin grêle et le côlon, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;23;57;7;922137.00;1;29605.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;23;57;7;892384.00;1;28650.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;23;57;7;907375.00;1;29561.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1951;1;Appendicectomies compliquées, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;4;7;0;290925.00;1;16601.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;4;7;0;292181.00;1;16673.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;5;12;0;297595.00;1;17107.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1951;2;Appendicectomies compliquées, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;3;6;0;124414.00;1;14566.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;3;6;0;120450.00;1;14102.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;4;10;0;123595.00;1;9985.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1952;1;Appendicectomies compliquées, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;6;11;0;422991.00;1;14337.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;6;11;0;424817.00;1;14399.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;7;18;0;432391.00;1;14428.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1952;2;Appendicectomies compliquées, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;5;10;0;197334.00;1;13833.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;5;10;0;191047.00;1;13392.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;6;17;0;194859.00;1;9860.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1953;1;Appendicectomies compliquées, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;9;18;0;578564.00;1;11827.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;9;18;0;581062.00;1;11878.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;12;30;5;605521.00;1;24821.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1953;2;Appendicectomies compliquées, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;9;16;0;296360.00;1;12688.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;9;16;0;286918.00;1;12284.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;11;28;5;303322.00;1;20076.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1954;1;Appendicectomies compliquées, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;13;40;0;838754.00;1;47030.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;13;40;0;842376.00;1;47233.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;16;40;0;853733.00;1;39988.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1954;2;Appendicectomies compliquées, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;13;30;0;473991.00;1;27080.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;13;30;0;458889.00;1;26217.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;12;30;0;462317.00;1;27994.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1955;1;Appendicectomies non compliquées, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;2;4;0;200205.00;1;17204.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;2;4;0;201068.00;1;17279.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;3;9;0;205170.00;1;16207.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1955;2;Appendicectomies non compliquées, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;2;4;0;99097.00;1;15502.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;2;4;0;95946.00;1;15009.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;3;8;0;97942.00;1;11593.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1956;1;Appendicectomies non compliquées, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;4;8;0;319081.00;1;15983.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;4;8;0;320457.00;1;16052.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;6;15;0;326691.00;1;14184.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1956;2;Appendicectomies non compliquées, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;4;7;0;150045.00;1;14946.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;4;7;0;145274.00;1;14471.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;5;12;0;149271.00;1;11144.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1957;1;Appendicectomies non compliquées, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;8;18;0;486478.00;1;15739.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;8;18;0;488402.00;1;15813.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;11;27;0;496899.00;1;22916.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1957;2;Appendicectomies non compliquées, niveau 3;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;7;15;0;269614.00;1;25449.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;7;15;0;261041.00;1;24640.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;9;23;0;271854.00;1;22109.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1958;1;Appendicectomies non compliquées, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;15;49;0;974400.00;1;46991.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;15;49;0;978602.00;1;47193.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;19;49;0;1001041.00;1;37968.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1958;2;Appendicectomies non compliquées, niveau 4;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;13;0;0;438844.00;0;0.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;13;0;0;424891.00;0;0.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;10;0;0;428456.00;0;0.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1959;1;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;17;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;1;3;0;129251.00;1;22918.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;1;3;0;131915.00;1;22716.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;1;7;0;135100.00;1;27666.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;1959;2;Interventions réparatrices pour hernies et éventrations, âge inférieur à 18 ans, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;17;0;6;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;1;3;0;48747.00;1;25784.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;1;3;0;47932.00;1;25353.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;1;4;0;49158.00;1;20218.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;2331;1;Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;7;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;7;13;0;870297.00;1;19553.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;7;13;0;936155.00;1;18681.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;9;23;0;947640.00;1;22587.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;2331;2;Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 1;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;7;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;7;21;0;376923.00;1;14424.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;7;21;0;381583.00;1;13699.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;8;21;0;404810.00;1;13347.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;2332;1;Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;7;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;10;19;4;1192230.00;1;16199.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;10;19;4;1240385.00;1;15531.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;13;33;4;1258089.00;1;20638.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;2332;2;Interventions sur le foie, le pancréas et les veines porte ou cave pour tumeurs malignes, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;7;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;C;01MAR2018:00:00:00;11;21;5;607293.00;1;6993.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;11;21;5;601512.00;1;6604.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;13;33;6;622952.00;1;10295.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
S;2530;1;Cirrhoses alcooliques, niveau 2;01MAR2009:00:00:00;01MAR2009:00:00:00;ASATMA;0;0;0;7;28FEB2018:00:00:00;01MAR2018:00:00:00;01MAR2018:00:00:00;M;01MAR2018:00:00:00;9;19;0;394842.00;1;14916.00;1;0;R;F;C;D;N;P;E;K;V;W;01MAR2018:00:00:00;01MAR2017:00:00:00;9;19;0;396327.00;1;14949.00;1;0;R;F;C;D;N;P;E;K;Z;Z;01MAR2017:00:00:00;01MAR2016:00:00:00;11;28;5;436858.00;1;14993.00;1;0;R;F;C;D;N;P;E;Z;Z;Z;01MAR2016:00:00:00;0
